year,month,poly_id,order_1,order_2,order_3
2006,1,FRA1,94.6873012043168,685.453838294932,8503.96578336867
2006,2,FRA1,44.3378928069604,109.81244709779,327.053591355375
2006,3,FRA1,56.5852486513964,188.233043537446,926.320315355415
2006,4,FRA1,51.4701968268303,120.577235756501,342.66702716724
2006,5,FRA1,63.8287723383624,200.786491544043,892.918388694398
2006,6,FRA1,124.492926738524,1050.56465161971,13531.7207822422
2006,7,FRA1,139.392613512112,1136.26891656357,12960.0922316531
2006,8,FRA1,129.223465096376,955.243743245631,10407.8498032956
2006,9,FRA1,118.750351795167,791.239306601072,7123.92801722789
2006,10,FRA1,261.641904988107,11069.4005598274,1016727.59860274
2006,11,FRA1,85.3868268880475,459.391236944342,3409.8577686359
2006,12,FRA1,97.4782679391262,561.658430072055,5075.29448603113
2006,1,FRA2,71.7831062620522,285.891482286822,1367.8975873288
2006,2,FRA2,33.9859359872466,124.016496419987,879.651231529025
2006,3,FRA2,35.208299462506,73.1117572053451,186.509253786271
2006,4,FRA2,38.1314433364686,76.5016243831132,193.570345582788
2006,5,FRA2,50.677275374969,134.605229707819,430.750007404669
2006,6,FRA2,144.128989177633,1945.24606787298,42585.2581828063
2006,7,FRA2,136.196347283092,1306.98610616074,18809.9480814961
2006,8,FRA2,169.098075605091,2565.35914519308,73629.4053917252
2006,9,FRA2,134.133878141323,1408.0276725608,22504.6850912454
2006,10,FRA2,210.634184987211,2671.64745808419,44870.1113090712
2006,11,FRA2,81.4591355841207,377.334403283918,2171.70700318954
2006,12,FRA2,78.0243372617345,436.986592031423,4354.5727260648
2006,1,FRA3,328.761417103096,5531.92105555742,149904.145407246
2006,2,FRA3,144.273566287424,1337.88019500277,16630.6598927531
2006,3,FRA3,125.860900685139,1305.26857972958,23469.8109042179
2006,4,FRA3,260.253811173109,6225.14326751483,299041.182191153
2006,5,FRA3,362.018659438219,7845.74966025557,349623.904010584
2006,6,FRA3,340.31206040432,7186.30509931093,319630.449374792
2006,7,FRA3,169.49088369933,1524.24308307453,17736.4368634213
2006,8,FRA3,76.9814077830744,1025.09346619096,44378.0290262549
2006,9,FRA3,22.5184511382271,85.5952809306377,569.070361259873
2006,10,FRA3,58.5977456533826,442.638360897126,4955.71669462699
2006,11,FRA3,109.475523568076,1191.32028106808,23764.3170001179
2006,12,FRA3,189.121567432106,2592.98260305911,62033.2031387301
2006,1,PT20,70.2293761577244,556.115003486659,6898.48786693513
2006,2,PT20,118.510526396911,1595.12898616122,30726.6126898296
2006,3,PT20,180.368536136808,2605.21915313587,47007.5382809352
2006,4,PT20,74.2253635995889,529.471401224631,5725.58018262335
2006,5,PT20,103.394038079313,1241.90999044712,23233.573746799
2006,6,PT20,45.3177672150004,287.833089433874,2906.58325513755
2006,7,PT20,17.9396652359142,33.5650707178161,80.7814556707319
2006,8,PT20,31.6314435927556,202.431906772829,1858.35533185127
2006,9,PT20,95.7086180567484,1215.79021755693,19545.2332679396
2006,10,PT20,136.56391004314,1601.83502621527,26940.746485693
2006,11,PT20,107.575494931773,1230.20261913534,19615.1324876548
2006,12,PT20,227.316730216469,8094.39476954628,495847.694042709
2006,1,IS00,207.483639479519,3668.33263071239,115797.252529246
2006,2,IS00,107.463239774339,1288.3575819945,23735.2759931448
2006,3,IS00,70.4968371870453,554.427509087333,7296.66673890926
2006,4,IS00,113.27522226864,1222.36808371686,21135.8497741604
2006,5,IS00,102.055025685463,1226.19062673471,25277.3084981732
2006,6,IS00,115.62692204065,1370.40509856523,25800.3280547662
2006,7,IS00,98.7803392878127,1059.07651452383,24041.277134153
2006,8,IS00,79.0698623442716,688.010002997969,8685.72583759283
2006,9,IS00,113.203760291474,1341.39880112209,26484.582567191
2006,10,IS00,154.041055525585,2156.87688110726,44971.7578436896
2006,11,IS00,172.114121195888,2829.50649888933,67810.6886893494
2006,12,IS00,205.787327888686,4607.24766383696,183470.634927334
2006,1,ES70,64.1424565972088,754.687571321568,14624.3553364197
2006,2,ES70,47.9708474547069,379.582402207905,4966.40395518707
2006,3,ES70,12.2127933705685,38.6241146896553,184.900439732412
2006,4,ES70,25.926440956378,194.782849037772,2402.78728697755
2006,5,ES70,12.2739392443676,27.7497569988933,119.928274061224
2006,6,ES70,10.8956417670005,16.835283736034,59.3606684926131
2006,7,ES70,8.92421547772773,9.20089013483052,14.6446993849104
2006,8,ES70,7.11021666550002,6.54677856735896,8.56460909253286
2006,9,ES70,13.618751745375,41.349645199695,248.110057485983
2006,10,ES70,43.3446490255327,411.312646359525,6324.60555247631
2006,11,ES70,31.379413242453,446.688169257805,9254.48087627942
2006,12,ES70,12.112680706989,35.0406989620613,169.724157726108
2006,1,PT30,93.8170245479716,795.333484868166,9869.02577571859
2006,2,PT30,120.847785919654,2237.03595451661,53804.90059779
2006,3,PT30,43.7459165596217,384.241083215251,5609.93359921623
2006,4,PT30,37.2258181683433,130.616126011953,680.170428072437
2006,5,PT30,15.7586076575143,43.9783523929392,209.975514172054
2006,6,PT30,37.3428499311064,104.529600683574,395.511411846267
2006,7,PT30,6.86470667749515,8.70867818283041,17.1306423678336
2006,8,PT30,10.0903721202042,15.9999287517273,33.1754667185523
2006,9,PT30,20.0531008214257,35.022400393429,79.5135113667235
2006,10,PT30,83.8196786111524,595.6210452951,6598.77053692732
2006,11,PT30,93.9656970850585,1627.65890404522,37989.5713926745
2006,12,PT30,24.2428498361982,92.1406320731824,667.462049035339
2006,1,IE02,50.0630092686901,408.250989884058,4849.36811963794
2006,2,IE02,43.0782884099645,265.479839589609,2424.24828239024
2006,3,IE02,112.853594960349,878.446524718963,8385.16591104836
2006,4,IE02,43.8515434164984,181.244548889074,996.138988725374
2006,5,IE02,139.851873317494,1516.8738710732,23534.9665099864
2006,6,IE02,31.9046429486995,144.349963351544,960.454833370818
2006,7,IE02,48.88927771157,269.968810061493,2129.08104817003
2006,8,IE02,68.5001130604831,567.341137402968,7375.28223794225
2006,9,IE02,132.563944879874,2055.78220563432,55210.8782369676
