year,month,poly_id,order_1,order_2,order_3
2009,1,FRA1,70.0739366241637,259.788706321589,1404.72939100298
2009,2,FRA1,46.8007864206426,133.088412491078,517.768479866496
2009,3,FRA1,34.7492152703785,67.2376422772463,152.924438119831
2009,4,FRA1,57.2436804941173,158.555791202518,529.884562345043
2009,5,FRA1,101.099179702577,767.498194747625,8350.01241340397
2009,6,FRA1,88.1476553307232,518.108888204565,4800.58302424915
2009,7,FRA1,107.18516493574,795.557553528793,9039.66008513273
2009,8,FRA1,76.2181028825514,297.359318279156,1599.24402427583
2009,9,FRA1,153.554225877111,4734.33125153207,243283.325513578
2009,10,FRA1,88.254259987029,367.617412079686,1865.57550465104
2009,11,FRA1,106.143742227164,663.604322470571,5532.62971123826
2009,12,FRA1,54.4820798111834,165.293289951336,597.164405851469
2009,1,FRA2,73.8560203170814,268.811700158375,1320.5907208399
2009,2,FRA2,35.5813874811448,89.1580426117143,299.464766671208
2009,3,FRA2,27.4234990654293,58.3747373833771,157.989008115351
2009,4,FRA2,66.3635525706846,445.751665663781,6154.16986406344
2009,5,FRA2,85.702048638668,497.419460683989,4225.45961393403
2009,6,FRA2,82.4093430325382,404.223144913673,3096.70959170414
2009,7,FRA2,135.733582097132,1550.76814917084,29346.5610626348
2009,8,FRA2,97.0185427073498,512.436505343304,3767.1471334992
2009,9,FRA2,76.6970213323917,388.430921549225,2796.16697488676
2009,10,FRA2,75.5512426690822,391.585042731044,2536.23579429951
2009,11,FRA2,119.225800732702,808.327315259324,7405.03236311384
2009,12,FRA2,42.0868999467091,105.401084692961,334.530549749094
2009,1,FRA3,270.121102025962,3703.54516910397,60651.157757782
2009,2,FRA3,166.178733071512,2010.80426780133,36300.7145722524
2009,3,FRA3,187.055267506965,2255.47352994813,39831.8913010045
2009,4,FRA3,168.446344381752,1934.32042386854,33298.6520828513
2009,5,FRA3,86.9215615356566,493.224844676832,5039.39172704762
2009,6,FRA3,236.72433036312,4461.19890593868,158644.059138645
2009,7,FRA3,164.077252491641,1771.8034215811,24894.7741830934
2009,8,FRA3,27.8867490827889,88.9434740386287,446.335689140374
2009,9,FRA3,19.6746888455179,100.620514910889,891.631862844104
2009,10,FRA3,72.934514213045,467.271794389292,3996.46173063672
2009,11,FRA3,76.9201430471144,509.405904951422,4719.19837306041
2009,12,FRA3,204.64366328447,2714.01774681628,54388.20531768
2009,1,PT20,93.9147330344016,756.079689143665,8551.22442306294
2009,2,PT20,59.7252500145431,363.37645113033,3374.77700201243
2009,3,PT20,17.619018747334,33.1153274225853,89.4417454329317
2009,4,PT20,25.5341890325061,102.442746382766,642.590316298327
2009,5,PT20,41.1311007347897,189.49037262635,1145.13079267229
2009,6,PT20,69.265077760475,638.780715264993,9845.770171864
2009,7,PT20,44.831834165525,182.259495168574,1086.71456089742
2009,8,PT20,20.988308706497,29.617741103095,50.79280918222
2009,9,PT20,84.9693395230336,1226.29518602111,24497.0681271222
2009,10,PT20,174.393827620531,3563.72632685247,124783.052569059
2009,11,PT20,89.6986222130728,1202.87880304387,22502.9793341909
2009,12,PT20,239.009620759338,3677.63605945974,79088.2590428841
2009,1,IS00,165.431335284304,1995.45302595162,37282.3237560539
2009,2,IS00,106.254740439353,1162.99513630222,16308.057510965
2009,3,IS00,123.92805175902,1129.62615364248,14780.21753278
2009,4,IS00,117.905287668446,1150.81382978451,16938.0957019874
2009,5,IS00,115.170089973746,1331.43888030889,22849.1455952048
2009,6,IS00,63.74522830731,406.970167445965,3941.02373443386
2009,7,IS00,52.833041828954,316.191606702655,2647.28875389205
2009,8,IS00,121.634374848699,1420.21949187278,29795.2758194479
2009,9,IS00,132.597131407708,1667.89052356367,32598.456551278
2009,10,IS00,139.106521044968,2566.89451386733,92016.827624091
2009,11,IS00,101.160304058212,1086.91677947902,18629.253454895
2009,12,IS00,98.6519036912343,1340.34431279048,33147.9099376492
2009,1,ES70,21.9510108047243,88.2121384396035,759.769675079552
