year,month,poly_id,order_1,order_2,order_3,order_4,order_5
2002,1,FRA1,777.694106328761,19520.9863252537,490274.71462265,12320290.2457118,309774010.382383
2002,2,FRA1,682.293071315548,16631.3252193934,405532.242707899,9891592.37402245,241350911.42733
2002,3,FRA1,760.454852373592,18662.5573359256,458200.67094479,11254544.2319617,276559422.768217
2002,4,FRA1,750.040780922552,18763.7847417905,469708.16784966,11765433.1902728,294889807.328979
2002,5,FRA1,799.396289844095,20623.30182385,532287.895859897,13744342.6102088,355047942.481315
2002,6,FRA1,797.801404476897,21221.4260893236,564623.378495173,15026090.5669339,399976395.99986
2002,7,FRA1,825.421154538741,21982.057087507,585517.172481511,15598730.0397282,415639552.578556
2002,8,FRA1,835.683857575057,22533.5379171918,607747.433908572,16395420.7346935,442412082.66204
2002,9,FRA1,813.156709394301,22047.1037061289,597934.052937403,16221073.7010744,440180264.129918
2002,10,FRA1,817.61526979328,21570.9761513644,569277.948266009,15028405.3645377,396858453.532931
2002,11,FRA1,784.687204550075,20530.6020880314,537322.784482018,14066821.2376782,368368524.706273
2002,12,FRA1,785.447108596908,19908.1660546089,504781.920701717,12803647.9948852,324877942.415795
2002,1,FRA2,778.592764923508,19564.518296753,491857.538051006,12371493.0477965,311328375.577437
2002,2,FRA2,686.556645658253,16840.6753415927,413243.810162665,10144154.1085346,249107511.856514
2002,3,FRA2,775.094015017949,19386.8872382678,485089.815975609,12142159.9533886,304038663.91308
2002,4,FRA2,758.23205738592,19174.1269596417,485131.174403071,12280907.3488633,311047688.839889
2002,5,FRA2,809.120046633278,21124.0075021939,551633.057178551,14408985.7645215,376464678.366747
2002,6,FRA2,803.76301197038,21540.3445127903,577421.248756586,15482677.1181404,415250603.317435
2002,7,FRA2,823.528959618288,21883.0674088575,581633.378319431,15463288.76365,411211664.168668
2002,8,FRA2,830.5610064986,22256.8838211305,596540.610646659,15991836.7436834,428784613.135951
2002,9,FRA2,808.011405493692,21772.4610541445,586933.877181056,15829245.5916364,427088941.937729
2002,10,FRA2,815.764505926694,21477.4078664129,565735.412469109,14909384.3006897,393116480.682543
2002,11,FRA2,782.722747418854,20431.7992034285,533599.052388066,13942192.2717203,364462139.17871
2002,12,FRA2,787.955369275287,20037.7334405729,509800.102430679,12976361.2872913,330449441.723464
2002,1,FRA3,775.366786588504,19411.2772627309,486403.710699593,12199157.1481723,306229632.181473
2002,2,FRA3,693.637244147953,17200.3548500091,426938.620298144,10607400.372271,263791302.046672
