year,month,poly_id,order_1,order_2,order_3,order_4,order_5
1994,1,FRA1,751.067056042123,18201.8255092303,441235.795937377,10699079.3147027,259502932.011843
1994,2,FRA1,670.162921579031,16045.3617339157,384295.003415246,9207154.4348949,220663726.547424
1994,3,FRA1,752.594785311861,18274.6783603722,443840.838770501,10781860.4464678,261968472.053084
1994,4,FRA1,742.829923667552,18398.8272638277,455851.726719579,11297694.9718803,280084389.436874
1994,5,FRA1,792.694582508926,20279.6335485194,519066.450690472,13292081.6566688,340540437.899162
1994,6,FRA1,781.934742492741,20385.2472474143,531565.984745788,13864160.7710762,361680158.377166
1994,7,FRA1,810.630256398339,21202.6315099247,554704.33254079,14515673.6492503,379940598.877648
1994,8,FRA1,821.271631343861,21765.7160758277,577057.344102172,15304659.982824,406055964.335188
1994,9,FRA1,786.029509236369,20599.9350088278,540010.288834846,14159475.5003483,371365034.875174
1994,10,FRA1,811.55280958318,21255.9061840287,556992.001461182,14602374.8274659,383002736.462849
1994,11,FRA1,777.166275435868,20143.1088704416,522344.85735557,13552043.9077573,351776862.781492
1994,12,FRA1,775.048893995081,19383.5692216938,484925.440633182,12135343.7961765,303783666.240019
1994,1,FRA2,755.916212190273,18438.7537531401,449919.264187739,10982011.3201057,268146787.372828
1994,2,FRA2,675.634625583908,16307.267881064,393699.815108194,9507430.55581048,229654153.711305
1994,3,FRA2,761.436727774916,18709.3973540888,459873.432531449,11307538.8995318,278129985.133851
1994,4,FRA2,752.560096723048,18884.7207294305,474056.697256204,11904227.0535998,299036454.466049
1994,5,FRA2,801.369831527187,20722.123901347,536000.145893529,13868333.4196854,358931605.236079
1994,6,FRA2,783.301508806841,20457.6368119695,534441.550877017,13965698.6333377,365041488.300629
1994,7,FRA2,809.012410814419,21117.5728951352,551350.602718292,14398141.2588983,376079283.730138
1994,8,FRA2,815.794164634227,21477.1487029303,565650.013931452,14903630.739017,392832448.163812
1994,9,FRA2,782.357467089034,20408.8169120445,532547.590107489,13900370.8405591,362928493.448299
1994,10,FRA2,806.523825416329,20994.4220661975,546792.594072691,14248657.7490565,371499692.659609
1994,11,FRA2,777.331580894313,20151.1930587695,522639.399276068,13561508.6646646,352059376.154039
1994,12,FRA2,775.202115764808,19392.1553709077,485283.0622445,12148484.3594349,304233439.723888
1994,1,FRA3,759.500803908428,18622.7553007741,456991.04042876,11223238.7605047,275850660.356331
1994,2,FRA3,691.657650043242,17095.0546173367,422760.709860874,10460733.9136278,258983221.229222
1994,3,FRA3,779.406453255837,19616.0205439797,494186.079493494,12462101.1181315,314558963.897215
1994,4,FRA3,749.701629186348,18754.202926756,469622.22952838,11771595.3154265,295362430.945274
1994,5,FRA3,767.499707866368,19017.0404874173,471580.759781924,11703555.8699037,290688794.212002
1994,6,FRA3,755.081299956776,19013.5879522215,478995.73856084,12072458.2528638,304407623.739796
1994,7,FRA3,785.57289787487,19919.292366615,505389.411048451,12830553.0144625,325937092.659641
1994,8,FRA3,796.050874974875,20456.2983520542,526045.410524032,13537303.0559839,348623335.286411
1994,9,FRA3,801.187439970604,21413.161106408,572748.124029559,15331517.9751455,410721526.336005
1994,10,FRA3,822.780558038815,21852.0796964052,580746.827104048,15444192.0836711,410985835.624273
1994,11,FRA3,775.488863196803,20075.08618334,520432.125595384,13511139.7802143,351266400.064314
1994,12,FRA3,786.218817218662,19951.3113491405,506575.221164443,12869424.7460271,327126127.832205
1994,1,PT20,432.204789862057,6085.54294410315,86535.3126989369,1242579.19074121,18013402.1695514
1994,2,PT20,380.258226364114,5227.90782765381,72651.3315520768,1019195.38083036,14417367.6998904
1994,3,PT20,438.406911016056,6247.49303718616,89696.3398871221,1297151.24681639,18890423.3677309
1994,4,PT20,449.190543525343,6759.06415916756,102199.849626336,1552677.46065759,23699452.8372396
1994,5,PT20,473.823624948292,7262.42690160492,111629.318386767,1720777.6666897,26603370.4504801
1994,6,PT20,520.104175072003,9031.83056001167,157103.388776159,2737335.42553799,47776214.7622766
1994,7,PT20,611.441095581952,12087.4394866743,239496.429176783,4756031.50356319,94659659.4291121
1994,8,PT20,642.929922585951,13361.8744736913,278261.085718998,5806274.75848813,121389387.791841
1994,9,PT20,642.196769396051,13776.5790013974,296156.702569935,6379516.57709509,137694926.628702
1994,10,PT20,617.936854358787,12355.0971446138,247760.588722715,4982696.02797237,100485411.157424
1994,11,PT20,525.327656120852,9292.08186835117,165895.783068714,2987175.38596687,54207552.1098195
1994,12,PT20,509.408013365312,8404.98502203127,139225.821718898,2315027.36943353,38635427.5483544
1994,1,IS00,-174.391825056036,1616.88190160215,-16623.0219788906,190795.050037832,-2344621.12139976
1994,2,IS00,-63.11841910688,646.005935090086,-5413.64399636229,60949.7011254938,-689372.373490183
1994,3,IS00,-141.925752515085,1245.91834539516,-11683.3186778949,125532.694903021,-1448312.22834213
1994,4,IS00,-62.8013126487871,469.416027238507,-2835.08161534503,25925.9976917769,-238175.923134837
1994,5,IS00,97.5079986431301,496.028723695846,2778.18349932293,18624.8449880923,131322.116035309
1994,6,IS00,152.059224361383,1051.56097159493,7794.7960627012,62750.5810881655,527748.000152904
1994,7,IS00,304.9146951944,3230.56651868416,35969.4481012526,416942.038065729,5006463.24739005
1994,8,IS00,267.416383895528,2562.69915983652,26160.1617599803,281356.178468922,3167269.27610987
1994,9,IS00,114.144458882281,1009.10253205426,6479.48906852646,66233.4615056716,508470.325747723
1994,10,IS00,-4.24533696192848,482.418650907652,-763.191177908268,21531.8853798056,-87946.2547139672
1994,11,IS00,-28.9417697265216,368.186078293406,-1216.18556475669,12567.7060372186,-67483.7654944658
1994,12,IS00,-125.670720237678,1085.45599872031,-9379.46890409433,98245.8419789654,-1078169.71092338
1994,1,ES70,476.55698285839,7421.21063657129,116947.882044648,1863278.82908403,29990698.9684442
1994,2,ES70,437.700809151821,6885.73865293763,108971.206475711,1734270.29975422,27748508.4789399
