year,month,poly_id,order_1,order_2,order_3,order_4,order_5
2006,1,FRA1,762.007481062327,18743.5473366384,461352.424835593,11363075.3008607,280049487.949409
2006,2,FRA1,682.209758977173,16626.3338878981,405315.646269895,9883440.49196213,241068485.22199
2006,3,FRA1,763.360420941541,18811.9339268677,463947.44194156,11450682.6616675,282824471.934014
2006,4,FRA1,767.059581802196,19620.1263214025,502040.319387548,12851052.4102826,329079846.339635
2006,5,FRA1,823.791340927314,21897.6361294176,582239.102649674,15485643.3948253,411984150.303171
2006,6,FRA1,800.659981088136,21374.8735370934,570804.100011908,15247484.7890427,407414430.72366
2006,7,FRA1,828.103723942413,22130.1121247404,591641.759081218,15823800.3620887,423389315.51187
2006,8,FRA1,832.117182259471,22343.1737767816,600124.700476921,16124011.252519,433349547.516305
2006,9,FRA1,817.42778618875,22281.1657819692,607556.335902608,16572767.5408432,452233810.337364
2006,10,FRA1,829.080487598693,22184.6552009937,593923.370016525,15908549.9511479,426337848.818575
2006,11,FRA1,786.514518792087,20628.6730377799,541270.687300728,14208098.9788974,373108593.767778
2006,12,FRA1,785.892487203788,19937.1792138744,506134.03997611,12857917.4550756,326874348.852374
2006,1,FRA2,764.728005440495,18880.1832874641,466500.878019958,11535568.2841064,285469125.033617
2006,2,FRA2,687.904885136025,16906.1507998722,415628.762853499,10221379.2920073,251451959.11099
2006,3,FRA2,776.865040857716,19477.650017203,488579.241705892,12261434.64819,307861740.221286
2006,4,FRA2,775.783914594238,20069.6697768487,519420.830913876,13448624.7348238,348349689.277446
2006,5,FRA2,827.626193789276,22102.8109348396,590474.47497709,15779551.4161058,421820452.644929
2006,6,FRA2,798.913017811467,21284.3028340002,567283.340478703,15125865.5383889,403477133.315905
2006,7,FRA2,823.30572394215,21874.6627691113,581436.554553813,15461224.3641044,411306698.114086
2006,8,FRA2,827.59857199374,22101.5985469825,590435.003526518,15778421.4145434,421790381.458331
2006,9,FRA2,815.257138829913,22166.9932048542,603054.654170799,16415081.1381074,447058691.088188
2006,10,FRA2,827.220931924619,22084.2568585424,589856.120655596,15762022.4043542,421386696.427542
2006,11,FRA2,781.336421212527,20356.4990078955,530538.174942716,13831810.7909165,360736921.267292
2006,12,FRA2,788.648762904605,20078.6652180157,511583.320745931,13044551.0995873,332869401.310129
2006,1,FRA3,771.836273287196,19229.7476590631,479409.62712237,11959815.2878684,298556460.555597
2006,2,FRA3,708.686569545934,17947.1582250416,454758.886885052,11529469.9853278,292468239.425117
2006,3,FRA3,793.334570678009,20316.6350373606,520647.138056953,13351407.8489607,342608433.103104
2006,4,FRA3,755.824965414004,19060.9605773471,481160.95927025,12157833.6183455,307496437.308189
2006,5,FRA3,780.288037355762,19651.6960194115,495217.687981245,12486553.2177447,315020417.535331
2006,6,FRA3,746.046637098458,18562.6996893863,462110.552629343,11510107.2325026,286840678.520885
2006,7,FRA3,786.134553881175,19945.100371043,506267.950957514,12856720.4409509,326652643.344434
2006,8,FRA3,810.722928290952,21217.456197312,555678.140925196,14563355.8749458,381950199.87062
2006,9,FRA3,810.701196392159,21920.7194093399,593065.237504844,16054730.4255685,434866159.903223
2006,10,FRA3,839.806283426024,22763.5447390652,617366.494880404,16752808.6501546,454854595.267675
2006,11,FRA3,783.567880295779,20481.8065343853,535791.309820763,14026789.4592075,367498410.398706
2006,12,FRA3,785.447917674098,19921.2509766996,505777.5656215,12854240.1071367,327022188.523064
2006,1,PT20,447.089352765773,6478.06073799013,94280.0774101046,1377935.32960656,20220200.6019213
2006,2,PT20,402.989420728128,5819.90863307908,84340.4589440821,1226481.89068156,17897707.5095331
2006,3,PT20,464.486020541692,6983.34974672152,105338.039658478,1593988.93379897,24194201.1703337
2006,4,PT20,438.955304485024,6454.03738236658,95356.4256159486,1415668.71696451,21117526.5448982
2006,5,PT20,510.134066951335,8425.79613809665,139689.460383399,2324658.01267488,38833640.6555891
2006,6,PT20,530.33360766874,9394.01761429655,166733.852338278,2965243.10276995,52838797.3494903
2006,7,PT20,641.159555623545,13296.8001105049,276490.365409369,5764210.28421515,120476368.596118
2006,8,PT20,674.957481872345,14707.1321304503,320707.100933315,6998590.9860352,152836431.893682
2006,9,PT20,633.848429758815,13422.5122027059,284887.395630705,6060522.44426367,129226045.981867
2006,10,PT20,570.525518750966,10548.5726895261,195920.786622072,3655136.23569923,68491361.9288129
2006,11,PT20,503.592219783273,8527.37827572859,145582.07289972,2504668.51373527,43406152.8451945
2006,12,PT20,481.79990040187,7537.3368496854,118620.788245901,1876953.89045415,29844932.0659294
2006,1,IS00,-43.0619560853101,759.89202637508,-4514.81014095355,60767.4421177638,-616000.403775947
2006,2,IS00,-9.44189560381155,496.018020701313,-1746.61688925807,31256.9581142404,-265688.872219372
2006,3,IS00,-98.4314171302372,1024.43532041932,-8289.12700753905,95342.8559840355,-1044199.74678918
2006,4,IS00,-36.7413679859913,503.446043667881,-1919.94911819938,26059.8959714798,-169419.777885061
2006,5,IS00,80.1591781995515,642.00843403572,3613.06833606165,34797.8425050915,246764.421846747
2006,6,IS00,226.740469456532,1930.54416226419,17447.4071800561,165291.031221131,1626232.36940628
2006,7,IS00,274.935817739508,2657.28736370576,27008.6678756152,285113.988785125,3104156.49069382
2006,8,IS00,284.961571699764,2849.41637230506,29875.8107456064,324087.446980343,3611330.81644445
2006,9,IS00,206.60551971069,1632.57672608965,13938.5205367702,126382.463699752,1201397.59892743
2006,10,IS00,58.2519570596519,627.90392136628,2087.16509737881,32761.5859531391,91354.0450880409
2006,11,IS00,-88.2701872094171,1113.91567043221,-12003.1911513564,189587.594996987,-3200679.14331457
2006,12,IS00,-6.79042600668803,511.247715479832,-808.454266524478,23103.1234849029,-82272.1745011777
2006,1,ES70,474.910508971829,7341.15557477652,114412.860991998,1796563.73174962,28405582.1604127
2006,2,ES70,426.547034366911,6552.4341864693,101434.720097656,1581530.05734088,24823614.4263029
2006,3,ES70,505.961859031874,8328.21358267516,138202.558392835,2311470.67295446,38955360.586561
2006,4,ES70,518.541225530449,9039.60703638661,159039.148108049,2826122.84474682,50769993.7437354
2006,5,ES70,553.645371151616,9940.52894033752,179399.968641995,3253900.02601144,59305456.5290773
2006,6,ES70,581.555211722617,11297.2152939316,219910.363999486,4289425.23161502,83833748.3446769
2006,7,ES70,644.078610371945,13429.7188288972,281074.22707278,5905870.46983463,124608000.168711
2006,8,ES70,673.509918010729,14662.3053419839,319841.229230565,6990991.56351142,153113562.954325
2006,9,ES70,681.021938786942,15546.7615269024,356961.367330092,8244623.37401399,191582173.938695
2006,10,ES70,662.983295692773,14233.2917069755,306679.479434344,6630838.49588579,143845448.419026
2006,11,ES70,616.279609739483,12764.7216571309,266442.022519099,5602028.58693728,118588852.200992
2006,12,ES70,535.406152568936,9321.23900451695,163483.359123663,2887020.41847799,51308774.3057542
2006,1,PT30,419.758368471908,5717.91073600853,78348.1754967944,1079754.22369369,14964949.9683165
2006,2,PT30,378.715438993319,5142.45458842695,70103.403548482,959452.239913225,13183277.387096
2006,3,PT30,442.315498578194,6348.68951677247,91658.6836620137,1330913.28397442,19433680.7798575
2006,4,PT30,454.371970913655,6895.68290249296,104862.266903183,1597854.92162255,24396681.597124
2006,5,PT30,525.406288332071,8964.85976844502,153967.059263827,2661069.16298661,46272795.3304427
2006,6,PT30,548.277685147231,10033.6940682543,183865.175274333,3373753.15488659,61986726.6577731
2006,7,PT30,626.52006452148,12690.6504077969,257627.604285517,5241338.03852498,106859402.74601
2006,8,PT30,654.659362623605,13834.0865141835,292527.681399826,6189632.85461848,131052223.770268
2006,9,PT30,651.844927123359,14238.6624457054,312771.502203797,6911029.94663882,153649194.209662
2006,10,PT30,616.081829885392,12310.6477160662,247265.064754032,4990636.10266555,101189017.224237
2006,11,PT30,540.924016485035,9814.60751001185,179150.65696522,3288963.29048117,60712968.385883
2006,12,PT30,478.002685872731,7406.68454064716,115321.844511763,1804085.34852817,28354297.9285597
2006,1,IE02,185.096539180971,1319.19684264161,10466.9502741367,89574.0790279148,809423.875085479
2006,2,IE02,148.139901202245,909.053128457278,6239.67125156395,46572.0266051911,370032.397134262
2006,3,IE02,180.354090942406,1350.19091773957,11186.749446251,98948.8238335431,913078.592690379
2006,4,IE02,249.143508400397,2195.13351366601,20111.9968366129,189249.47615567,1815486.34729992
2006,5,IE02,335.674862392105,3720.31347645791,42127.6890020417,486574.064296302,5723221.91761584
2006,6,IE02,445.844303758736,6721.65620485754,102792.850886095,1594220.5737444,25065969.6767134
2006,7,IE02,526.959008418363,9072.23530976786,158164.734971189,2791767.61919162,49879432.882041
2006,8,IE02,469.673237226411,7178.50954042677,110753.198524152,1726102.61630934,27194920.630379
2006,9,IE02,449.80575432077,6817.61942794496,104433.885978276,1616360.5966915,25269911.2183111
2006,10,IE02,379.824712901435,4728.29571406979,59716.1988066741,764073.194078975,9891346.16062244
2006,11,IE02,236.181379629185,2028.51925944215,18626.0426229971,179909.802924313,1805779.12949511
2006,12,IE02,216.370174551702,1706.40217600066,14563.11546304,131331.307899806,1234072.22998504
2006,1,IE01,175.062906085102,1240.78853364199,9810.84876005063,83687.7774940597,753362.76879508
2006,2,IE01,143.269408369634,867.620737069609,5956.36910455587,44842.6139440723,361142.466179304
2006,3,IE01,172.36427358269,1268.90187171913,10371.3501640775,91193.1329006556,840373.350525114
2006,4,IE01,238.821046557598,2009.19480894801,17568.66112243,157891.56320762,1448109.36424408
2006,5,IE01,332.068984993471,3673.37727627874,41769.1599259577,486369.307892585,5782315.95411165
2006,6,IE01,438.185394940976,6526.65826662748,99151.131206301,1536151.69004197,24262220.7188278
2006,7,IE01,523.085453210956,8986.35215289721,157162.556619326,2797436.16290987,50658004.2108096
2006,8,IE01,456.930929288441,6799.64939411937,102241.40118212,1554731.67761199,23931640.6620847
2006,9,IE01,438.335942451897,6474.3186720349,96667.6278031349,1458968.59351314,22255993.1399161
