year,month,poly_id,order_1,order_2,order_3,order_4,order_5
2000,1,FRA1,749.515496708459,18134.1709938243,439045.41562582,10636831.2657888,257871047.249499
2000,2,FRA1,695.539998260802,16692.4714133825,400859.747841706,9632438.36651787,231606415.759226
2000,3,FRA1,743.793508193832,17859.4649668736,429155.092902012,10320347.3479969,248377965.986272
2000,4,FRA1,743.964313857898,18454.8651177984,457927.531548186,11366033.1450829,282193181.491472
2000,5,FRA1,804.241561019754,20875.7883253451,542159.327348771,14087526.08608,366237093.475087
2000,6,FRA1,789.085278089273,20758.3297781178,546167.967786959,14372256.2765491,378258026.050654
2000,7,FRA1,820.180330097693,21705.953699985,574604.735259863,15215256.3487673,403002760.341317
2000,8,FRA1,831.989784946262,22337.9085796555,599977.21072152,16121082.8026956,433331562.649773
2000,9,FRA1,804.443140168336,21578.3922951888,579016.920216952,15542134.7199517,417326668.645292
2000,10,FRA1,828.973373798365,22175.7233923863,593433.439200268,15886268.6745212,425428040.664097
2000,11,FRA1,777.360953485427,20151.9882117671,522645.32245578,13560960.6590892,352020727.569375
2000,12,FRA1,782.036085733881,19749.2539176946,499262.460144087,12634464.2943249,320058764.962003
2000,1,FRA2,754.876759501186,18394.4814452153,448529.372341911,10944121.7263017,267209946.686359
2000,2,FRA2,702.200351724994,17013.4610005274,412467.307220298,10005716.3967347,242865100.410721
2000,3,FRA2,751.969382177634,18253.4906131072,443403.700125564,10778557.33676,262198515.940279
2000,4,FRA2,754.990652089421,19005.1077567103,478528.391841816,12051854.2708806,303605050.395113
2000,5,FRA2,807.122846792201,21024.2394933181,547899.459836435,14284946.9729511,372606891.376567
2000,6,FRA2,788.046480733173,20703.3087342462,543982.322373604,14295082.7472822,375703438.027906
2000,7,FRA2,813.583383771653,21358.4542533437,560871.419002086,14732652.4855018,387098180.25952
2000,8,FRA2,826.755611896718,22055.4647736916,588544.175510839,15709626.8958047,419446685.7944
2000,9,FRA2,794.627256829239,21055.5541891691,558124.340020666,14799816.1139665,392593148.363794
2000,10,FRA2,819.844832334141,21690.1713367346,574057.452032509,15198770.6191946,402551954.5831
2000,11,FRA2,775.538350402783,20058.8665394813,519074.516336506,13439165.0760132,348123327.524872
2000,12,FRA2,776.290274877838,19463.6084321429,488597.925875962,12280074.3387292,309003462.526335
2000,1,FRA3,772.154618258822,19242.4465058217,479766.731920814,11967796.568377,298684664.998461
2000,2,FRA3,734.039094817015,18586.7067270847,470810.636757724,11930238.4906979,302419285.61155
2000,3,FRA3,790.096427144768,20143.8268973664,513743.021580153,13106615.8698124,334483324.50028
2000,4,FRA3,766.378252917126,19590.0493942001,501064.362968021,12823669.9885329,328387967.040057
2000,5,FRA3,797.986421252289,20548.6285152517,529326.935646469,13640151.98791,351616077.546741
2000,6,FRA3,766.445886819019,19588.0395624584,500782.825769662,12807271.1840512,327651586.894955
2000,7,FRA3,800.231791713571,20665.619594236,533900.136658943,13799107.1292444,356797351.252394
2000,8,FRA3,817.404769734604,21563.7567190284,569142.863645487,15028843.926298,397040693.081983
2000,9,FRA3,797.791202082863,21221.5616100847,564656.225925414,15028241.8416782,400081175.977273
2000,10,FRA3,826.717831376717,22051.4136870412,588299.099477363,15697902.5452156,418953566.574436
2000,11,FRA3,789.001551072988,20759.8702632189,546461.303231037,14390636.1122082,379126504.595852
2000,12,FRA3,783.924635631218,19828.9042384385,501689.07002851,12696435.3231881,321395601.068342
2000,1,PT20,424.610524277795,5862.99134669236,81586.6654489419,1143797.22687389,16149434.8216518
2000,2,PT20,422.148737119031,6183.66116492875,91125.1028133925,1350618.61022342,20128578.4641507
2000,3,PT20,453.435120298168,6648.18318239938,97703.2414981649,1439188.82695297,21247843.4129581
2000,4,PT20,420.18379760704,5915.74554171592,83706.958267681,1190220.54912731,17003632.979528
2000,5,PT20,493.294682226647,7909.63724765313,127841.542961956,2083421.12731539,34241559.9713846
2000,6,PT20,565.30942370546,10688.9986176246,202772.839720841,3858691.21726762,73648431.8049896
2000,7,PT20,610.955985686302,12070.8992697903,239106.530857521,4749022.03888406,94583280.5080773
2000,8,PT20,663.376278812812,14221.1180518881,305409.360962663,6570574.50081276,141609610.026368
2000,9,PT20,634.568769061486,13441.3058996754,285106.155020481,6055781.54380915,128803450.662021
2000,10,PT20,606.703716902265,11911.3991770873,234568.733319524,4632849.03750729,91758489.5933298
2000,11,PT20,540.646122629716,9807.81055787765,179006.44140402,3285381.02337203,60606695.6330589
2000,12,PT20,462.960512174241,7010.64233774677,107518.301139662,1668168.89789295,26157415.0280982
2000,1,IS00,-59.5354083990871,856.87982581702,-4819.16356271108,54072.352376387,-469170.020220039
2000,2,IS00,-105.160317976677,700.3002654386,-5409.66512113785,49639.8441385688,-505065.352500119
2000,3,IS00,-67.5982448736098,811.885298111571,-4465.64895615732,48478.6905862438,-377107.296458783
2000,4,IS00,-43.0778734039155,566.09226201263,-2272.17879567235,24095.9829861995,-147836.55133325
2000,5,IS00,137.862856355804,840.531631477518,5658.145571174,42334.5749931514,342357.474682619
2000,6,IS00,225.955749985473,1983.22471051572,19147.4627600569,199359.043302957,2211471.05717165
2000,7,IS00,339.792753399272,3859.26704700191,45354.9438200856,550984.613100465,6911729.30867283
2000,8,IS00,311.423472005043,3255.26411463107,35170.1258650087,390825.595229718,4450459.96446042
2000,9,IS00,209.20135642281,1740.96301660193,15200.2024538132,140087.321430307,1334133.16192308
2000,10,IS00,72.2586230190887,415.545183768346,1488.92980331578,12790.8603476119,36945.3209945783
2000,11,IS00,-41.0637329454552,418.900047940822,-2738.36770162637,27767.1803323175,-287846.697218818
