year,month,poly_id,order_1,order_2,order_3,order_4,order_5
1997,1,FRA1,764.908566468658,18887.4888562051,466716.466863896,11540999.7909106,285589478.697026
1997,2,FRA1,683.37703823407,16685.7870686264,407583.104286266,9960198.10926941,243501287.451812
1997,3,FRA1,751.302770938821,18213.380882849,441659.758162116,10712877.8918306,259923110.059586
1997,4,FRA1,749.101210302536,18719.5332465609,468141.756660341,11716021.9264304,293424262.775797
1997,5,FRA1,795.268591263383,20410.3374088817,524049.864164865,13461175.4660729,345925977.196585
1997,6,FRA1,796.202362844539,21138.2571047492,561380.215656408,14913718.4996795,396327641.736133
1997,7,FRA1,829.056574104158,22177.2913756661,593381.414928602,15880337.0668071,425094080.602416
1997,8,FRA1,831.36075194671,22303.2678258327,598546.546614901,16068564.424646,431524251.793281
1997,9,FRA1,809.119174850876,21831.0628454176,589260.200626929,15911380.0047795,429809230.058132
1997,10,FRA1,840.363759263481,22790.8282799479,618353.50764357,16783953.6299094,455752728.493187
1997,11,FRA1,795.277131846174,21090.627088984,559543.655726619,14850861.1711516,394313952.514582
1997,12,FRA1,807.870985684587,21061.4978710005,549289.826793838,14331018.2155131,374036373.098797
1997,1,FRA2,764.07362068201,18843.5965122666,464993.000366707,11481057.9645035,283641021.036467
1997,2,FRA2,688.318647334657,16927.0448396269,416420.742652833,10248084.1121063,252296740.367025
1997,3,FRA2,755.756192595379,18430.3221383024,449586.438297913,10970349.1108283,267764244.874696
1997,4,FRA2,756.66540445223,19097.2001233542,482296.891066616,12188040.7966663,308193692.776195
1997,5,FRA2,802.718113863463,20792.927661954,538790.679627085,13966158.0011617,362148616.186608
1997,6,FRA2,792.079617758275,20918.2157160636,552570.634070213,14600154.2839108,385862584.447739
1997,7,FRA2,822.312920039863,21817.7409323109,579000.745471566,15368963.1636186,408042601.464811
1997,8,FRA2,823.331122166732,21873.031928956,581252.323022536,15450455.8110645,410807509.34017
1997,9,FRA2,804.595858043367,21591.348869502,579726.699857282,15574154.2847896,418619422.328327
1997,10,FRA2,836.477537423897,22580.9972326601,609852.151836213,16477640.6968568,445400836.883684
1997,11,FRA2,789.13876039317,20766.2282940327,546680.816350039,14397325.0930204,379316148.274466
1997,12,FRA2,799.931006248806,20650.8480689866,533354.435785315,13781126.1709062,356239750.80023
1997,1,FRA3,783.435963466994,19806.3989356513,500919.488989438,12673333.1083372,320755698.556589
1997,2,FRA3,707.870784306907,17907.720589535,453329.127121035,11483397.4519702,291076376.266476
1997,3,FRA3,789.753219998095,20122.7230505624,512799.68809102,13069965.142572,333170697.976689
1997,4,FRA3,781.823389296388,20381.0531354692,531463.755578992,13862714.744952,361700489.818679
1997,5,FRA3,801.612443343245,20734.8113722649,536498.071720149,13885714.5756367,359500748.990461
1997,6,FRA3,775.315245807154,20042.3942368492,518244.480209177,13403961.791862,346772538.24687
1997,7,FRA3,806.610185290687,20995.0110560442,546661.596917583,14238711.5006888,370998424.538921
1997,8,FRA3,815.416834895386,21454.75534317,564666.718974528,14865665.933701,391470360.125109
