year,month,poly_id,order_1,order_2,order_3,order_4,order_5
1994,1,FRA1,755.233633913736,18405.5087439561,448705.204240666,10942612.5546556,266948454.206375
1994,2,FRA1,673.887466480688,16225.1206898252,390803.661722667,9416691.67517674,226989623.296607
1994,3,FRA1,755.502284077634,18416.4489640869,449026.253388946,10950475.8553748,267109517.797592
1994,4,FRA1,744.501936151492,18481.655972588,458929.804010472,11399395.1111009,283235262.40995
1994,5,FRA1,794.9424760875,20394.5399979297,523473.872501255,13442424.5215444,345350632.90145
1994,6,FRA1,784.027282048047,20494.5380790419,535847.958922629,14013316.6969561,366552041.074567
1994,7,FRA1,812.338294524228,21292.0314520067,558214.566356148,14638214.0472042,383951938.87413
1994,8,FRA1,823.295506891667,21872.7621423158,581305.026986249,15454529.7383526,411014798.866407
1994,9,FRA1,789.32526112689,20773.682326782,546881.842414782,14401105.7839928,379332695.049985
1994,10,FRA1,814.76289376075,21424.5898371506,563642.951678379,14835578.1424533,390671918.329946
1994,11,FRA1,780.123423622914,20297.1157613846,528363.407852879,13761220.5333721,358595955.384404
1994,12,FRA1,778.704326547659,19567.5900037748,491875.314110385,12368718.8030718,311132566.488404
1994,1,FRA2,757.022434822792,18492.5589755079,451882.431338997,11045694.8000304,270083906.30909
1994,2,FRA2,676.20837518451,16334.8973823714,394697.831992828,9539478.61191918,230619064.811769
1994,3,FRA2,761.413892252362,18707.6838083165,459788.586720146,11304051.4798505,278001205.43482
1994,4,FRA2,752.1063295872,18861.448576445,473161.610091062,11873627.9469383,298055843.875192
1994,5,FRA2,800.554153900924,20679.522087123,534331.127192304,13810203.0386641,357033246.228621
1994,6,FRA2,782.678247535275,20424.7430816554,533139.361541779,13919869.7719218,363529210.238293
1994,7,FRA2,808.571133525402,21094.3270667413,550432.064757483,14365874.6071923,375016514.342564
1994,8,FRA2,815.363720699272,21454.2594794679,564736.996264023,14871252.9497318,391755832.67731
1994,9,FRA2,783.059885209183,20445.3562604296,533973.467804251,13949841.2130389,364537925.058309
1994,10,FRA2,807.027387628737,21020.48068398,547804.424423487,14283596.8343251,372631277.644899
1994,11,FRA2,778.422590348991,20207.5639931716,524824.740948018,13636845.1365034,354495138.235043
1994,12,FRA2,776.377639079228,19451.0018501591,487493.021205887,12222276.1182504,306543989.803294
1994,1,FRA3,784.292287620826,19850.5695962672,502624.236497786,12731689.1197564,322624654.0475
1994,2,FRA3,704.333227448777,17722.0481949415,446030.052565659,11228653.4256785,282750555.157953
1994,3,FRA3,790.686383710212,20173.2882465449,514846.23842229,13143328.6694291,335628434.746338
1994,4,FRA3,764.024615188163,19465.4145409184,496120.747500861,12649572.0409155,322646042.792328
1994,5,FRA3,794.816859544925,20389.5973266399,523341.242842068,13439852.3434643,345331126.421085
1994,6,FRA3,769.504412259756,19746.5549375729,506944.739434969,13020199.5494585,334550004.637732
1994,7,FRA3,799.816553541859,20641.6622726284,532873.369548678,13760299.877546,355431354.220404
1994,8,FRA3,812.496604977631,21301.7306556245,558652.051435616,14655503.608859,384585211.508731
1994,9,FRA3,800.295034778007,21352.3003714906,569776.549985923,15206507.6191921,405900024.461744
1994,10,FRA3,828.020126946116,22120.3237396751,591035.085080695,15794506.7815839,422152831.808448
1994,11,FRA3,782.09505846705,20404.6408353466,532754.155569414,13920355.4244971,363995731.954059
1994,12,FRA3,794.82058071333,20384.1023546114,522910.986431709,13417644.4984936,344378295.006216
1994,1,PT20,427.067404620872,5945.52353779426,83649.9639877662,1189284.48667148,17082577.7203764
1994,2,PT20,377.331681205178,5150.93529108316,71112.3353650234,991510.349552795,13945368.4492752
1994,3,PT20,436.614438927461,6202.32178957378,88850.2000086148,1283244.90241108,18680222.0004967
1994,4,PT20,447.765863254976,6718.23309702256,101322.742946222,1535951.53938525,23401075.8868717
1994,5,PT20,474.015274554485,7269.90890953866,111839.984508867,1725913.42058383,26718579.7176638
1994,6,PT20,521.531230725479,9082.55612564992,158457.985015542,2769545.57367364,48495520.6737027
1994,7,PT20,615.116358180447,12236.2258892086,244021.867150399,4878591.69046837,97776651.2366133
1994,8,PT20,645.739603390067,13480.860846595,282045.235614248,5913388.35495148,124235409.057886
1994,9,PT20,642.649933276921,13801.195539598,297115.905803163,6411769.9528899,138690576.516684
1994,10,PT20,616.107452330875,12286.3534032124,245823.172593668,4934172.33507586,99346680.8533159
1994,11,PT20,521.766476779998,9172.42813561267,162851.611093701,2917694.67839779,52707620.9422126
1994,12,PT20,505.42690559158,8277.00874715368,136127.789472927,2248095.07324419,37274375.5516137
1994,1,IS00,-163.394153451958,1499.44699141664,-14680.8408694172,160339.172815746,-1850316.6910184
1994,2,IS00,-52.2198742018186,562.825046795249,-4107.16277672548,44085.0364947894,-449808.402456769
1994,3,IS00,-118.120142559595,977.906417692892,-8032.8357100075,76696.2370545303,-771378.624147571
1994,4,IS00,-29.2415319247917,267.736089423589,-690.611697204486,6750.01076961498,-27348.7523262247
1994,5,IS00,133.979614622434,752.174448348428,4837.59888404423,34259.3810639314,258692.594071035
1994,6,IS00,188.090433683032,1384.64970646606,10935.6200766387,90853.7405050638,783953.62558938
1994,7,IS00,337.056090834714,3790.27371986102,43898.3244806102,522142.836222548,6365374.47494819
1994,8,IS00,299.068124624502,3024.11929915915,31752.3325599421,344238.836903998,3840724.73992689
1994,9,IS00,147.458464758261,1221.87408066264,9228.00217713815,87683.9332657901,768416.568685633
1994,10,IS00,18.5942687300667,457.738998397582,211.098729534111,21477.1310353895,-39881.1323430772
1994,11,IS00,-17.4076897649884,349.941715723943,-869.963543537782,11729.0212528512,-53923.8426196076
1994,12,IS00,-109.353797302897,887.690134952177,-6709.66379691525,62166.9443940902,-584271.220477652
1994,1,ES70,455.11299245703,6797.78701661196,103150.485020483,1588103.92750878,24780309.3290699
1994,2,ES70,423.548685315299,6468.92373948881,99702.6315020269,1549924.30621503,24291005.5403499
1994,3,ES70,466.197078895807,7068.97498308264,108026.830160917,1663128.15061389,25786127.2175811
1994,4,ES70,485.991375454066,8026.8747869742,135516.564623326,2344912.57187817,41688645.5413354
1994,5,ES70,527.152602234373,9032.83837823462,155917.570488107,2710360.80758494,47435917.5089561
1994,6,ES70,573.400870258739,11014.169913156,212623.615682883,4125265.48493064,80443395.4569654
1994,7,ES70,655.90170916674,14011.588409417,302410.912940267,6598690.4238757,145660843.256909
1994,8,ES70,645.664673225158,13511.1848621613,284136.833558179,6006544.97968324,127675675.849338
1994,9,ES70,609.174692252959,12418.440734813,254129.826602693,5220014.8348846,107617906.09628
1994,10,ES70,610.415229135616,12092.7080981054,240936.506519188,4826382.15119319,97174429.2161931
1994,11,ES70,570.832657140393,10935.3859041529,210857.78004994,4091425.22369574,79871941.4838022
1994,12,ES70,545.366763198715,9664.01017969928,172437.47602186,3097290.62334048,55986580.3573839
1994,1,PT30,432.071910591756,6069.6671874573,85920.9218459485,1225336.07068681,17600282.1465342
1994,2,PT30,394.527794999854,5582.86507780224,79330.6345496284,1131801.48774568,16210046.634458
1994,3,PT30,436.213920645874,6160.55153407625,87316.8996740436,1241970.23097678,17726910.5186539
1994,4,PT30,436.47274208053,6432.77762249462,96232.9529728593,1464381.04978026,22713406.4435371
1994,5,PT30,492.947330407154,7866.24388180437,125967.846394936,2024279.46209291,32642889.4181695
1994,6,PT30,538.374228114216,9682.93665362667,174529.417114118,3152452.08939858,57059375.1696075
1994,7,PT30,614.59076572289,12195.8851913413,242230.348694845,4815235.80214915,95800338.5272224
1994,8,PT30,640.903387461315,13262.9645002982,274726.276224633,5695942.28601364,118203634.749959
1994,9,PT30,606.584460600626,12298.4367517016,250010.115528108,5095342.44697703,104101151.371637
1994,10,PT30,602.68235876502,11749.6903327639,229683.505392701,4501464.01231577,88441185.8507875
1994,11,PT30,552.495986689407,10219.748368097,189830.071371573,3540105.49127443,66268807.3695979
1994,12,PT30,517.045875771201,8662.50333709484,145748.012111952,2462115.64229875,41750995.3824089
1994,1,IE02,174.607449409109,1139.93314283486,8022.04039535347,59381.4448638357,456211.545908469
1994,2,IE02,138.286764116914,834.946765279786,5402.23739857911,36681.0200264417,257828.785649261
1994,3,IE02,237.422886772274,1945.2820872067,16855.1441311814,152872.886402359,1438924.1954082
1994,4,IE02,228.837594648996,1907.19410233544,17169.9936903277,165435.353431424,1691191.93359864
1994,5,IE02,311.05339839456,3184.12516698902,33241.6786104741,353763.004071927,3835625.32630334
1994,6,IE02,389.378242281226,5117.83024594363,68038.5539025165,913985.835595117,12395530.7873249
1994,7,IE02,461.838755132871,6917.38911145991,104165.921706989,1577072.13351243,24006651.8959927
1994,8,IE02,440.31572908978,6313.03141489743,91382.6814039958,1335704.83185519,19716486.001493
1994,9,IE02,358.874667766044,4350.61298626953,53421.0124015058,664068.056759514,8353221.48138701
1994,10,IE02,322.254158537115,3487.00189152946,38920.2756272758,445142.334958931,5192328.63198265
1994,11,IE02,306.839229545203,3258.27587242837,35646.0602248063,399660.545828141,4574272.95740918
1994,12,IE02,230.473387588102,2014.49335267087,19634.6082335221,206247.688898023,2282746.92924192
1994,1,IE01,162.384517815582,983.814580416763,6484.59070905106,45301.3763777964,330490.523498633
1994,2,IE01,122.74999351507,683.225130312524,4107.82502893883,26080.2073706115,172319.908121788
1994,3,IE01,222.477591140236,1723.11786438221,14230.9310924835,123925.592425819,1126962.87081522
1994,4,IE01,224.027545440638,1866.23639372849,17118.3873624371,170657.524042049,1822916.30221695
1994,5,IE01,309.363204941636,3162.13657609395,33088.2887712595,354126.855355137,3871801.5036631
1994,6,IE01,379.82119092143,4886.89988853168,63834.0217151501,845700.343341277,11353481.3728134
1994,7,IE01,468.634605642868,7126.40916490209,109007.643327488,1677152.97985493,25953204.8367851
1994,8,IE01,433.745955580361,6141.50533053255,88034.0840213783,1277949.62976423,18792311.5084592
1994,9,IE01,355.470117970795,4264.70138553812,51795.5672731286,636674.759283269,7918697.0019151
1994,10,IE01,315.750756798688,3338.59730765806,36387.3657924582,406553.765789163,4637100.14747067
1994,11,IE01,298.101576649344,3078.28601674873,32836.1393555204,360020.589355904,4040289.17287628
1994,12,IE01,207.376799798821,1706.79806951798,16165.4747783685,168573.541382568,1875846.93715545
1994,1,PT17,331.784790823906,3708.6311208857,42907.3334592136,510090.511973994,6196073.19598163
1994,2,PT17,297.857523928864,3289.01135469568,37457.5889800708,437789.46706464,5229930.92598622
1994,3,PT17,447.25597251425,6548.10190654047,97343.6341573197,1470343.64902338,22581409.4650015
1994,4,PT17,427.303641599054,6330.88030487195,98293.7071981022,1607862.62136646,27755580.719634
1994,5,PT17,489.664853708953,7882.23307734047,129643.324733868,2184880.40336665,37834162.1283801
1994,6,PT17,627.896235877541,13402.4373860808,291827.273091022,6481341.10055538,146752807.42234
1994,7,PT17,638.735117294632,13211.7931350715,274350.450378933,5719665.38989515,119721306.031881
1994,8,PT17,656.61215510264,13970.1915455438,298647.774776508,6416607.61963547,138603656.299949
1994,9,PT17,579.39106867894,11321.2865031904,223779.892449166,4473463.46055143,90414054.7965335
1994,10,PT17,550.615302142936,9863.29734979488,178103.832474741,3240343.50695246,59370170.1304333
1994,11,PT17,444.483702435175,6676.96990877402,101608.982115846,1565120.09036736,24381662.0317955
1994,12,PT17,392.907350143615,5265.75006020091,73095.691516332,1039948.73677303,15077081.5037957
1994,1,PT16,269.966496658573,2612.40688507413,27030.7631397787,293324.372482453,3297781.79772992
1994,2,PT16,244.421073728101,2348.14547674392,23906.8268057811,254466.737264181,2807008.63515288
1994,3,PT16,417.683352343947,5731.98946665021,80060.9233968052,1137513.92719595,16433912.8779917
1994,4,PT16,380.442561137,5203.87579367185,77291.5079465038,1247998.73476072,21763594.8267304
1994,5,PT16,456.545549826261,6972.06448795435,110490.680863645,1818499.41650626,31091728.2880371
1994,6,PT16,606.221933404257,12575.6488276264,267626.911177849,5836621.91521998,130259246.319156
1994,7,PT16,642.227394647509,13477.1701478742,286735.632045462,6189681.74951664,135645972.939659
1994,8,PT16,652.81102049576,13931.0181746166,301580.058876849,6629478.52464212,148113408.023815
1994,9,PT16,533.270058074066,9700.50589268443,180306.168652338,3419999.14513619,66123487.0643098
1994,10,PT16,505.503198460669,8443.20551339312,143981.504438639,2499939.49772057,44092838.3833136
1994,11,PT16,393.277677823436,5306.49259959713,73449.2420134549,1039923.89448389,15024297.9507285
1994,12,PT16,327.006652549122,3916.27543330356,50058.4553011053,666815.143026984,9149263.68687324
1994,1,ES11,220.868957297154,1811.24691556217,16110.2530857126,152292.837329954,1512285.44388396
1994,2,ES11,195.058145308566,1576.9202201333,13774.6960140701,127837.555176004,1242954.31514834
1994,3,ES11,331.069434429273,3611.64420882298,40222.0481637152,457008.955622319,5294158.94756765
1994,4,ES11,280.640229840366,2997.00187434857,36716.6110818382,509182.87945637,7777034.81202621
1994,5,ES11,377.39276751682,4776.26026377444,62910.4833432447,862492.425687617,12293247.7702161
1994,6,ES11,496.39306163456,8401.91229875571,145402.520243479,2570855.7671945,46393861.6025853
1994,7,ES11,561.75224136601,10243.8397605496,188005.227987421,3473076.45955769,64585765.6696696
1994,8,ES11,562.420448380673,10297.1694578927,190180.754448201,3542030.1899996,66501743.8271642
1994,9,ES11,428.490570851684,6309.65760086822,95526.7984609324,1482711.42578961,23528204.8334494
1994,10,ES11,423.153034032738,5968.83228523169,86505.560852301,1282218.47091474,19367736.8446652
1994,11,ES11,330.249305966688,3748.43683383687,43767.6297365854,524577.261117298,6440137.98306309
1994,12,ES11,283.645446226891,2984.02816222369,33747.8014200747,401101.898530475,4952823.76351255
1994,1,PT15,319.986761773313,3493.93368176658,39802.2767839877,468210.110571099,5646482.77376745
1994,2,PT15,305.964190898262,3468.30877722716,40441.9912673653,482390.819204796,5863186.35393619
1994,3,PT15,466.282134488006,7106.64886057017,109798.688142657,1720548.16188913,27360200.84407
1994,4,PT15,437.900709551918,6620.07227477249,104002.015961814,1701557.85953312,28999761.3947763
1994,5,PT15,524.711545313928,9068.46734031874,160093.164085125,2886704.17250825,53134641.129004
1994,6,PT15,657.208053377281,14600.3654958828,328833.027559498,7504792.67318063,173458219.145731
1994,7,PT15,726.373624117096,17221.7972210681,413140.994314749,10026702.9756171,246126139.771986
1994,8,PT15,713.452222729091,16576.1846336093,388846.091024732,9210079.91243914,220252973.081213
1994,9,PT15,604.674820191996,12418.3112218826,259707.712334155,5526402.98686211,119542752.927865
1994,10,PT15,554.903817700998,9990.47358078031,180849.111624614,3290503.49473466,60156661.9335012
1994,11,PT15,456.538889347075,7026.79651614453,109301.004977481,1716930.0199389,27216536.1642597
1994,12,PT15,377.915469255131,4955.89719083341,67852.1056270125,956178.699612125,13764780.0803736
1994,1,PT18,291.756080673329,2933.84937622221,31085.9889584932,343068.319248752,3908566.9270764
1994,2,PT18,274.973503142201,2856.70478335808,30979.6024895899,347614.04725738,4010264.28542119
1994,3,PT18,459.873250682313,6922.7440085056,105776.101987709,1640922.68403501,25853016.9908157
1994,4,PT18,425.391640341722,6386.17838564739,102474.507396591,1764932.17104479,32522268.7183587
1994,5,PT18,520.43405089439,9015.9978143402,161363.741371157,2984176.69808206,56976468.8590075
1994,6,PT18,677.087377508685,15588.656124021,365662.008113857,8726443.93937011,211551212.730553
